qid,label_en,author_uuid,author,author_stated_as,author_series_ordinal,author_ref1_hash,author_ref1_referenceUrl,author_ref1_stated_in,author_ref1_retrieved_nodeId,author_ref1_retrieved_val,author_ref1_retrieved_prec
Q115683714,The marvelous mustard seed,CF067FCF-A84D-435B-B02C-EC4180FD48C1,Q3472099,Sandy Eisenberg Sasso,2,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,10a70636-13ef-46d1-b5b3-3bf03825908d,2022-12-12T00:00:00Z,11
Q115683715,The Magdalene in the Reformation.,95D83DE7-610C-4C91-87F0-02C1575D0E32,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,da9cdc1d-aab5-4fae-a450-c7f717e8abd9,2022-12-12T00:00:00Z,11
Q115683716,The Gospel of Luke,0FCC63F1-ED3E-46FC-A2D1-1DCF857D0957,Q4749053,Amy-Jill Levine,1,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,c7281067-c008-446a-b9b2-a1909073737a,2022-12-12T00:00:00Z,11
Q115683716,The Gospel of Luke,41EDF837-5872-4F41-9A8A-9B0A05B72C82,Q816641,Ben Witherington,2,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,295f5d4a-d9a8-4923-840a-5b470b09cdb0,2022-12-12T00:00:00Z,11
Q115683717,The Bible and Feminism: Remapping the Field,D8E97528-E309-46D1-98BA-9ACE065885C0,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,3663e25b-e3fc-4f85-a07a-3d73d4cb5b08,2022-12-12T00:00:00Z,11
Q115683719,Jewish radical feminism: voices from the women's liberation movement.,64DACD4D-1730-45C6-B939-015C0B8B36CD,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,bace713c-8d88-4e76-a467-fbef1809058c,2022-12-12T00:00:00Z,11
Q115683720,The house of the mother: the social roles of maternal kin in biblical Hebrew narrative and poetry,AA89630A-9369-4EB1-96B9-3A7BC8A2FC17,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,a049d421-738c-49f4-a935-749bfafaafa5,2022-12-12T00:00:00Z,11
Q115683721,The beginning of politics: power in the biblical Book of Samuel,4C63BBA4-E8F1-4872-A9A0-E3341F95E145,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,87b8b833-e314-4a0f-b318-28102141ec50,2022-12-12T00:00:00Z,11
Q115683722,"New Jewish feminism : probing the past, forging the future",D058724B-9CF7-4323-8A7F-40DE8E1390FA,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,afcabe40-41ca-4033-bc87-9467b6f60b76,2022-12-12T00:00:00Z,11
Q115683728,Women in Tobit,3897C811-D829-4EF9-AD4D-90DCB31C2A45,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,8a6f3cb2-e13d-407f-9dbb-24f00558bb07,2022-12-12T00:00:00Z,11
Q115683729,What Jews (and Christians Too) Should Know about the New Testament,B0876D9A-7053-4C6F-BB73-E94CA1C19A7F,Q4749053,Amy-Jill Levine,,e031321c75f0ce2eb7cce98eb2d7d912cc049dd7,https://www.baslibrary.org/biblical-archaeology-review/38/2/6,,64df7a1a-7eea-4878-8c6e-8ba56c985e7e,2022-12-12T00:00:00Z,11
Q115683730,Tobit: Teaching Jews How to Live in the Diaspora,FC7B5B1D-5DD0-4836-93BB-72C0F17FBA5B,Q4749053,Amy-Jill Levine,,c4af0a64cc4024150b97c1e71e32862eb068c8f0,https://www.librarything.com/work/12099961,,79fa4487-fd79-4f74-8e40-28477c5b971d,2022-12-12T00:00:00Z,11
Q115683731,"Theory, apologetic, history: reviewing Jesus' Jewish context",42EC1663-2FB6-4E8D-9811-9C614CCC070F,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,3a0a8c33-2256-49c7-9618-7d5517aa1f3c,2022-12-12T00:00:00Z,11
Q115683732,The misunderstood Jew : the Church and the scandal of the Jewish Jesus,4E04BBF8-A98D-48FF-9F64-1EA453338592,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,c25ad1c6-3376-4489-8d75-262bca5920d9,2022-12-12T00:00:00Z,11
Q115683733,The Jewish People and Their Sacred Scriptures in the Christian Bible: A Jewish Reading of the Document,89C5A932-5D96-4CEE-858F-8F9C01CCCE00,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,60b7c639-d227-43c1-8476-afbb2524f548,2022-12-12T00:00:00Z,11
Q115683735,Putting Jesus where he belongs: the man from Nazareth in his Jewish world,3E32B9A4-9642-4A1C-B9CB-2F572A375DF9,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,d224815b-a728-4702-a2a1-a3988432cb84,2022-12-12T00:00:00Z,11
Q115683736,Is the New Testament Anti-Jewish?,109C4175-18CF-44BE-A3BC-6F799192558A,Q4749053,Amy-Jill Levine,,f061ff8ae1dbcce4953b4d80ebd77c2ed2bf25f4,https://www.bibleodyssey.org/en/tools/bible-basics/is-the-new-testament-anti-jewish,,822dd8a7-abc6-4cef-9ef5-f0297a7b8b11,2022-12-12T00:00:00Z,11
Q115683737,"Review of Bread Not Stone: The Challenge of Feminist Biblical Interpretation, Elisabeth Sch&#xfc;ssler Fiorenza; Feminist Interpretation of the Bible, ; Feminist Perspectives on Biblical Scholarship",C558C06A-95D0-4F3B-8466-8224301FDF5A,Q4749053,Amy-Jill Levine,,e479c410bb8dffaede3e949a456146ac705900d7,https://www.jstor.org/stable/3174373,,b8bdca90-7f0b-4cf0-bfd1-719a484a0815,2022-12-12T00:00:00Z,11
Q115683738,Feminist interpretation of the Bible,01C99F20-D7FE-4384-9BE4-9EE516F391E3,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,d6e558f1-3b50-49ff-b543-6cd47e74aa8d,2022-12-12T00:00:00Z,11
Q115683739,Character Construction and Community Formation in Judith,D7B3CBFD-7A32-48F9-8C32-212FD8B70E7D,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,d75215f4-3639-4969-8253-ebd089460277,2022-12-12T00:00:00Z,11
Q115683740,Biblical Views: The Many Faces of the Good Samaritan—Most Wrong,17536275-885E-416B-8CA0-AFCF752519E5,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,17d069d9-26b0-4cb7-9196-102544a03449,2022-12-12T00:00:00Z,11
Q115683741,Anti-Judaism in Christian Biblical Scholarship,887F4331-A2C0-4E80-BA21-5FDB4F10DAC8,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,2409933f-c3bc-4fa9-b19e-08b11fd296cb,2022-12-12T00:00:00Z,11
Q115683742,Acknowledging Jewish and Christian Differences,C0BA1CA9-2988-4F77-AB10-F2F5004D02FA,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,17070429-18b4-4b98-9fa3-ae5d1948f388,2022-12-12T00:00:00Z,11
Q115683743,Historical Fictions and Hellenistic Jewish Identity: Third Maccabees in its Cultural Context,C23D6EFB-7C5C-4C25-B64F-D50292DD19AE,Q4749053,Amy-Jill Levine,,b3255a3525973d37a0709622c0343a5003b366d0,http://search.proquest.com/docview/221596797/abstract/e705acda2d3b4747pq/1,,7d02e3a7-78d2-43a0-a7c9-b35b38ff30fc,2022-12-12T00:00:00Z,11
Q115683744,The Impact of Jesus in First-Century Palestine,9A6F0571-0392-4C1A-98DE-D92E99134EB7,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,3fa71a48-4725-45f8-967c-a87c4d4c0219,2022-12-12T00:00:00Z,11
Q115683745,A Women’s History of the Christian Church: Two Thousand Years of Female Leadership,902CBA38-A946-4E45-AE77-634B146B6AE5,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,5e0f9cf4-a1ac-4050-8526-e640fe98b877,2022-12-12T00:00:00Z,11
Q115683747,The Gospel of Matthew,8F6C0856-2E7E-40B2-B38C-D5915AD52089,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,e4615006-dda0-45a9-b743-b5125d75fe79,2022-12-12T00:00:00Z,11
Q115684157,"Ogni parabola è una sfida,",D3A81A45-E997-4E91-8441-A5EF2DDD625C,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,bbdabdef-464d-4515-ad65-d0843a94d355,2022-12-12T00:00:00Z,11
Q115684158,Jesus wasn't killed by the Jews: reflections for Christians in Lent,EA1029AB-EDB5-48B8-927E-57F34693F0FA,Q25176144,Jon M Sweeney,1,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,1073121a-1cf1-4358-99fa-f36e614cb112,2022-12-12T00:00:00Z,11
Q115684158,Jesus wasn't killed by the Jews: reflections for Christians in Lent,145B7F82-C5E8-4271-A64F-6B03613A6AA4,Q7276226,Abraham Skorka,2,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,cb3f48c9-b43a-440f-8747-7ef151eedcbd,2022-12-12T00:00:00Z,11
Q115684158,Jesus wasn't killed by the Jews: reflections for Christians in Lent,A8253CDD-FA47-481C-9DBE-79D163F91E17,Q4749053,Amy-Jill Levine,3,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,ca4a8310-76c2-43c0-b974-2be4d7297893,2022-12-12T00:00:00Z,11
Q115684159,Luke 1-9,C48187D9-43AF-41B1-AC72-CF41667A665A,Q64005331,Barbara E Reid,1,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,664e2141-ca0c-45f3-97ed-f39e98408201,2022-12-12T00:00:00Z,11
Q115684159,Luke 1-9,8AF728A9-22F0-4672-B3BA-3237AAA8D7D1,Q113782082,Shelly Matthews,2,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,867be4b6-f6df-49ff-87ea-1c7090f0dbf4,2022-12-12T00:00:00Z,11
Q115684159,Luke 1-9,8F054BB8-A88D-4CD9-ABB0-F99528D47BE5,Q4749053,Amy-Jill Levine,3,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,1f8403d0-03a8-4650-a42b-c81878924c4f,2022-12-12T00:00:00Z,11
Q115684160,Sermon on the Mount: a Beginner's Guide to the Kingdom of Heaven,872F991B-3CF9-404C-8AC7-B52FAABD4C12,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,df4abc94-276d-4349-9de2-5c2eddd3cfc1,2022-12-12T00:00:00Z,11
Q115684161,A very big problem,C3193713-CDE5-42C2-A0DF-8497BF04B22F,Q4749053,Amy-Jill Levine,1,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,9d2f92b9-cd4b-418f-b874-594e685c9bda,2022-12-12T00:00:00Z,11
Q115684161,A very big problem,E84E3188-54F9-46D5-A8C6-410E190F5C8B,Q3472099,Sandy Eisenberg Sasso,2,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,f257803b-1fa2-4a5f-a41b-54baa1110e34,2022-12-12T00:00:00Z,11
Q115684162,Bible with and without Jesus: how jews and christians read the same stories differently.,40DD158B-AB91-4A8B-B97B-77677A43D66F,Q6755973,Marc Zvi Levine Amy-Jill Brettler,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,92863639-abac-4419-8038-759bfbb8e767,2022-12-12T00:00:00Z,11
Q115684163,Le parabole di Gesù: i racconti enigmatici di un rabbi controverso,AEE916F8-ED8C-4682-BF81-89E1500EBAD4,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,5b3c64ca-f874-4f9d-a714-6eb5890f313c,2022-12-12T00:00:00Z,11
Q115684164,Jewish Feminist Scholar Runs Sex Program in the Bible Belt: On Testaments and Testosterone,9A3B9F00-7670-4892-934B-AFA50B1D2EA1,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,bd621100-896a-4a09-89d0-1fec25020a93,2022-12-12T00:00:00Z,11
Q115684165,Anti-Judaism and postcolonial biblical interpretation: The disease of postcolonial new testament studies and the hermeneutics of healing,D2C9C2A6-ABD8-45EB-94E2-2A4D433E81CD,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,5f85f4de-7cdd-4488-afe7-4ad734ead2f6,2022-12-12T00:00:00Z,11
Q115684166,"The Cambridge companion to the bible, second edition",74D3DE01-FD1A-4930-9B89-76E545F1305E,Q4749053,Amy-Jill Levine,3,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,88911b76-4849-49aa-8c9e-6530cae81215,2022-12-12T00:00:00Z,11
Q115684167,Albert H. Friedlander: An American appreciation,73E9D806-6F1C-4B9B-8401-71D031F0374B,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,f10090d2-facc-49bf-b9ba-f4cb34ce4cb2,2022-12-12T00:00:00Z,11
Q115684171,Go and do likewise: lessons from the parable of the Good Samaritan,3C372471-FB98-4194-90E3-EEE37890F1D1,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,5c302e38-f7d6-42e2-83a3-15fe255f62f4,2022-12-12T00:00:00Z,11
Q115684173,How to avoid homilies of hate: Conference on Jesus and the Pharisees: An Interdisciplinary Reappraisal,B3BE2844-2B3B-4E62-898C-444BD3BE4F35,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,36744c4a-c185-43c0-8f3d-beb7e09fef6a,2022-12-12T00:00:00Z,11
Q115684174,The Difficult Words of Jesus: A Beginner's Guide to His Most Perplexing Teachings,0A614EE0-FE92-4905-9304-122CC993ADA0,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,8a4eed90-0e60-4924-892e-a42d81bfdf91,2022-12-12T00:00:00Z,11
Q115684175,Witness at the Cross: A Beginner's Guide to Holy Friday,F1EE2585-2B58-439B-A349-E339883312BD,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,66658c41-6e6f-4cd9-af36-b72b823bb3c9,2022-12-12T00:00:00Z,11
Q115684176,When the Bible becomes weaponized: Detecting and disarming Jew-hatred,0B6738B5-B6DC-4891-8FF7-178E4AEB1E60,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,fca2ce79-2525-4d48-b50c-5d0550519beb,2022-12-12T00:00:00Z,11
Q115684177,The Gospel beyond the Gospels,D0BF9355-F325-45F8-B504-FDA6608EEC49,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,adf2ff71-6e1e-4d09-8c5f-3fac7a55b914,2022-12-12T00:00:00Z,11
Q115684178,From Miriam in Egypt to Mariam in Bethlehem,0D71995C-B5B8-42B3-B66C-926B13AB85D1,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,360587de-bc23-4403-b7f4-62b2bd6848de,2022-12-12T00:00:00Z,11
Q115684181,Supersessionism: Admit and Address Rather than Debate or Deny,BECBD4DC-4C92-40B5-93B9-C7CACFA98A57,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,3eb714d1-5076-4390-a2e9-e68f0ca9ad71,2022-12-12T00:00:00Z,11
Q115684182,A Pharisee and a Tax Collector Walk into a Parable: Questioning the Sources of Anti-Jewish Interpretations,1411FA24-DB93-4EA4-9122-4259A69762E8,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,80ad497f-3f54-456b-8aa2-c1b6c37f975d,2022-12-12T00:00:00Z,11
Q115684183,Memories of Jesus: A Journey through Time,A62FC43F-A0E9-4FF4-BECE-CC348D5FB419,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,72434074-a780-43cd-974d-9d129122d12d,2022-12-12T00:00:00Z,11
Q115684184,Providence in early modern England,D98B325F-0D62-4A42-908C-3E45BF15C7E4,Q53901122,Paul Lim,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,16a66956-3fca-4a1e-8314-c121144340b6,2022-12-12T00:00:00Z,11
Q115684185,Orthodoxies in Massachusetts: rereading American Puritanism,C38A6760-5841-494C-9620-8EC0264D07A2,Q53901122,Paul Lim,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,2d6caf24-8dc4-47da-b081-6489604ad2b0,2022-12-12T00:00:00Z,11
Q115684186,"The Italian reformers and the Zurich church, c. 1540-1620",7CB57507-67A4-4288-9DCB-133C95715971,Q53901122,Paul Lim,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,c96c6b6e-e51b-4dda-a115-728560d52660,2022-12-12T00:00:00Z,11
Q115684187,The Cambridge companion to John Calvin,4B147911-4148-43C0-BAF6-757503F153AF,Q53901122,Paul Lim,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,138a5289-e08a-4517-88f6-13b6d52512bc,2022-12-12T00:00:00Z,11
Q115684188,"The Trinity, adiaphora, ecclesiology, and reformation: John Owen's theory of religious toleration in context",E9F01ABE-60D5-4093-AA9C-5B0B7B292642,Q53901122,Paul Lim,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,5743db09-27ca-48a7-834a-013124ff56bf,2022-12-12T00:00:00Z,11
Q115684189,Martyrdom and literature in early modern England,DD355C18-0781-43F6-97A7-1749D51E106A,Q53901122,Paul Lim,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,1649f48e-281b-44f8-98b6-acb7cd52d8a9,2022-12-12T00:00:00Z,11
Q115684190,Calvin's christology,56F38291-CB2F-4004-A770-690C795E487F,Q53901122,Paul Lim,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,641b7fcc-46b7-4556-a960-408ce68a4aa7,2022-12-12T00:00:00Z,11
Q115684191,Biblical poetics before humanism and Reformation,830D5DE2-6B68-475E-B0F1-07DDDBCA2D50,Q53901122,Paul Lim,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,1723cb5b-80a2-43f8-9777-9cf54c336c5d,2022-12-12T00:00:00Z,11
Q115684192,The British Civil War:   the wars of the three kingdoms 1638-1660,17925089-7993-432A-9DA9-29A34FDD59DC,Q53901122,Paul Lim,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,8ece3d5f-6d81-4245-8999-b6486f5a5c9f,2022-12-12T00:00:00Z,11
Q115684195,"Infant baptism in Reformation Geneva: the shaping of a community, 1536-1564",94FE593C-F4F9-47F2-B8D8-EDCEB6A2D3A2,Q53901122,Paul Lim,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,3dbfe6bf-6c37-4211-a839-49ebb331b62e,2022-12-12T00:00:00Z,11
Q115684198,Wisdom commentary: Ruth,081C1899-E63B-4B9D-86A1-25FCE44250C5,Q4749053,Amy-Jill Levine,3,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,e5f4f200-8b5c-4387-ab95-e458ffb89e37,2022-12-12T00:00:00Z,11
Q115684198,Wisdom commentary: Ruth,4367814D-4712-460D-9495-2BB8B6F86A77,Q64005331,Barbara E Reid,4,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,1fcd252d-34e1-4003-97bb-e4783f036eb0,2022-12-12T00:00:00Z,11
Q115684201,"REVIEW SYMPOSIUM: Short stories by Jesus: the enigmatic parables of a controversial rabbi, by Amy-Jill Levine Author's response",938B95CE-CBD4-4C9C-A713-C88B10504019,Q4749053,Amy-Jill Levine,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,cd869a43-6299-479b-8bcd-6f364a4c7160,2022-12-12T00:00:00Z,11
Q115685259,Jacques Lefèvre d'Étaples and the three Maries debates,4051E8CF-7CAA-4C41-B761-FF583DD4738B,Q53901122,Paul Lim,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,8e38f5d4-43b5-40b2-9e10-9fdfecd687a6,2022-12-13T00:00:00Z,11
Q115685260,Puritans and the Church of England: historiography and ecclesiology,FCF3B4AA-F5DF-4945-A5BB-87C607B6BD3B,Q53901122,Paul Lim,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,fddf98e8-9b09-4340-a8f6-12e55c7d0273,2022-12-13T00:00:00Z,11
Q115685261,"Asian values, encounter with diversity",B937A925-BF38-492E-89D2-03CA9353ED60,Q53901122,Paul Lim,1,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,49594adb-0242-4c6f-8e2d-c95d8b1048b7,2022-12-13T00:00:00Z,11
Q115685261,"Asian values, encounter with diversity",15F38211-8F92-4A76-8C37-771DBC13955E,Q55626493,Josiane Cauquelin,3,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,1ce88728-4ca9-4975-911d-c3470c458219,2022-12-13T00:00:00Z,11
Q115685264,"""Settling the Peace of the Church"": 1662 Revisited",66B50BE8-8721-40EE-B293-36AAD53BB455,Q53901122,Paul C H Lim,,1e610570d31e14b684f5e21b17f0d5e49a3ceba5,http://www.webofscience.com/api/gateway?gwversion=2&srcauth=doisource&srcapp=wos&keyaid=10.1111%2fmilt.12182&destapp=doi&srcappsid=usw2ec0e44gl6jpubwqsnk8kvuxyg&srcjtitle=milton+quarterly&destdoiregistrantname=wiley+%28blackwell+publishing%29,,9802528d-8104-4575-83ce-699430924a7f,2022-12-13T00:00:00Z,11
Q115685265,John Owen and English Puritanism: Experiences of Defeat,B67DB8F8-641A-4830-AA00-CA7B3A4A5BDE,Q53901122,Paul C H Lim,,af0049feebbe426fccce484ea36427f00ad481e9,http://www.webofscience.com/api/gateway?gwversion=2&srcauth=doisource&srcapp=wos&keyaid=10.1017%2fs0009640717000890&destapp=doi&srcappsid=usw2ec0e44gl6jpubwqsnk8kvuxyg&srcjtitle=church+history&destdoiregistrantname=cambridge+university+press,,0ddef79f-1573-427e-ac37-d1d9eeab190e,2022-12-13T00:00:00Z,11
Q115685266,Heretics and Believers: A History of the English Reformation,F67F000E-2C0B-45BC-89CF-F3CF530A99F6,Q53901122,Paul C H Lim,,312f0a1b09f4cc6f6128fc30739042d71850d056,http://www.webofscience.com/api/gateway?gwversion=2&srcauth=dynamicdoiarticle&srcapp=wos&keyaid=10.1086%2f713870&destapp=doi&srcappsid=usw2ec0e44gl6jpubwqsnk8kvuxyg&srcjtitle=journal+of+modern+history&destdoiregistrantname=the+university+of+chicago+press,,b8fdab1e-ff96-426e-a714-eed7d7d1708d,2022-12-13T00:00:00Z,11
Q115685267,"Atheism, Atoms, and the Activity of God: Science and Religion in Early Boyle Lectures, 1692-1707",B36FA857-CA7D-43A8-BFBE-BC58CFF2521A,Q53901122,P C H Lim,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,843500b5-1682-4787-9c8c-26493f38778f,2022-12-13T00:00:00Z,11
Q115685269,An Asian-American Renewal Historical Theologian's Response to the Duke African-American Nouvelle Théologie of Race,27FC0F4E-755A-42CE-98C1-2C83E7729595,Q53901122,Paul Chang-Ha Lim,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,6e818d8d-9194-437e-ae3e-ad1520e6c0bc,2022-12-13T00:00:00Z,11
Q115685270,"Practical Predestinarians in England, c. 1590-1640",6D9315B2-BF1C-4FEB-9518-447B68310AE5,Q53901122,Paul Chang-Ha Lim,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,4e8d6bdf-3b4e-4086-a62b-b5a71a39b858,2022-12-13T00:00:00Z,11
Q115685271,Communicatio Idiomatum: Reformation Christological Debates,B7F6373F-B038-4E99-97B4-F57E5852A01A,Q53901122,Paul Chang-Ha Lim,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,10766c9f-06b2-4dea-ba67-c84cfe09d0aa,2022-12-13T00:00:00Z,11
Q115685272,Learning from Muslims and Jews: In Search of the Identity of Christ from Eighth-century Baghdad to Seventeenth-century Hague,5D9722D3-CD91-41D2-A867-ED0444685271,Q53901122,Paul C H Lim,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,71f30194-aff8-4ae3-9835-74fb2e7982d2,2022-12-13T00:00:00Z,11
Q115685273,"Imperial dominion and priestly genius : coercion, accommodation, and resistance in the divorce rhetoric of Ezra-Nehemiah",835BA8BA-2AB5-4643-ADD5-3805443917EE,Q83505836,Herbert Marbury,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,0453d797-8be5-4af7-8034-e9a50d6dc636,2022-12-13T00:00:00Z,11
Q115685275,Finding Intimacy in a World of Fear (Book review),88B29AEF-908B-4CC8-B051-464130288D14,Q83505839,Viki Matson,,d54dbe604480644231f03a6b49ebe1417a2166a5,http://journals.sfu.ca/rpfs/index.php/rpfs/article/view/176,,66806a8a-37a7-4b34-88be-ae567cba54d4,2022-12-13T00:00:00Z,11
Q115685276,Mystical healing: the psychological and spiritual power of the Ignatian spiritual exercises,1D96F930-B203-42F5-B453-84B7023CF58B,Q83505839,Viki Matson,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,9ee40375-dfab-40da-a51b-87bd6d20bc23,2022-12-13T00:00:00Z,11
Q115685277,Welcome to theological field education!,4CFBA630-B32A-4B1D-BC1D-0A2A00F2C09F,Q83505839,Viki Matson,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,457c094f-7423-4904-b53a-456e186ea992,2022-12-13T00:00:00Z,11
Q115685278,Grieving Kairos Moments,8550A78C-D57F-4102-9C6B-DA8F8257529E,Q83505839,Viki Matson,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,500e5eaa-25cb-49d6-9e81-d8bdbac4daf0,2022-12-13T00:00:00Z,11
Q115685279,The Sacraments in Religious Education and Liturgy: An Ecumenical Model,482639BA-12BF-462D-9B4A-71CE28055B6D,Q83505844,John S McClure,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,d311636f-c44f-4d8a-9d4e-2cc84f57f785,2022-12-13T00:00:00Z,11
Q115685281,The other side of sermon illustration,D6E02211-C73E-4802-B097-822C1C607CBF,Q83505844,John S McClure,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,a3c2873f-0c83-47a4-b478-1bcb375e6a00,2022-12-13T00:00:00Z,11
Q115685282,"Preaching, eschatology, and world view",5657A8ED-7EF8-479C-A2ED-7025D2E779F8,Q83505844,John S McClure,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,02d3dee0-295b-417f-9dce-caeb5b89af21,2022-12-13T00:00:00Z,11
